,e68,dx,dy,r,m1,m2
5019,0.30415666,-1.3941319,-0.288054,1.4235796,1.0782694,0.35258946
5020,0.24309242,0.5334286,-0.08761501,0.54057604,2.0088623,0.76120305
5021,-0.39139473,0.63791525,1.454515,1.5882537,2.0088623,0.32552844
5022,0.03047033,0.21039632,-1.0792603,1.099577,2.0088623,1.8490562
5023,0.5995345,-1.1827016,-1.3421926,1.7889283,2.0088623,1.3909072
5024,-0.24037218,-0.5334286,0.08761501,0.54057604,0.76120305,2.0088623
5025,-0.26962364,0.10448665,1.54213,1.5456657,0.76120305,0.32552844
5026,0.032892898,-0.32303232,-0.99164534,1.0429336,0.76120305,1.8490562
5027,0.8796048,-1.7161303,-1.2545776,2.12581,0.76120305,1.3909072
5028,0.39814597,-0.63791525,-1.454515,1.5882537,0.32552844,2.0088623
5029,0.27207583,-0.10448665,-1.54213,1.5456657,0.32552844,0.76120305
5030,0.8703103,-0.42751896,-2.5337753,2.5695894,0.32552844,1.8490562
5031,1.6974924,-1.8206168,-2.7967076,3.3370974,0.32552844,1.3909072
5032,-0.039200105,-0.21039632,1.0792603,1.099577,1.8490562,2.0088623
5033,-0.03442087,0.32303232,0.99164534,1.0429336,1.8490562,0.76120305
5034,-0.8472125,0.42751896,2.5337753,2.5695894,1.8490562,0.32552844
5035,0.29693574,-1.3930979,-0.2629323,1.4176936,1.8490562,1.3909072
5036,-0.59097135,1.1827016,1.3421926,1.7889283,1.3909072,2.0088623
5037,-0.8600427,1.7161303,1.2545776,2.12581,1.3909072,0.76120305
5038,-1.6534877,1.8206168,2.7967076,3.3370974,1.3909072,0.32552844
5039,-0.29461545,1.3930979,0.2629323,1.4176936,1.3909072,1.8490562
5040,0.14227988,-0.10405874,-1.2667165,1.2709835,1.2091076,2.5297556
5041,0.8693721,0.04796648,-2.9486353,2.9490256,1.2091076,6.4045525
5042,0.15841633,0.98224807,-1.9625757,2.194656,1.2091076,0.5709033
5043,-0.0018096013,0.61991096,-0.77845526,0.9951292,1.2091076,1.6636165
5044,-0.13867794,0.10405874,1.2667165,1.2709835,2.5297556,1.2091076
5045,0.27853054,0.15202522,-1.6819189,1.6887754,2.5297556,6.4045525
5046,-0.083124295,1.0863068,-0.6958592,1.2900708,2.5297556,0.5709033
5047,0.08798866,0.7239697,0.48826122,0.8732303,2.5297556,1.6636165
5048,-0.77092993,-0.04796648,2.9486353,2.9490256,6.4045525,1.2091076
5049,-0.25888023,-0.15202522,1.6819189,1.6887754,6.4045525,2.5297556
5050,-0.27360356,0.9342816,0.98605967,1.3583798,6.4045525,0.5709033
5051,-0.69329965,0.5719445,2.17018,2.244282,6.4045525,1.6636165
5052,-0.13680455,-0.98224807,1.9625757,2.194656,0.5709033,1.2091076
5053,0.08257405,-1.0863068,0.6958592,1.2900708,0.5709033,2.5297556
5054,0.28049147,-0.9342816,-0.98605967,1.3583798,0.5709033,6.4045525
5055,-0.059650823,-0.3623371,1.1841204,1.2383171,0.5709033,1.6636165
5056,-0.0003646803,-0.61991096,0.77845526,0.9951292,1.6636165,1.2091076
5057,-0.091368,-0.7239697,-0.48826122,0.8732303,1.6636165,2.5297556
5058,0.75064874,-0.5719445,-2.17018,2.244282,1.6636165,6.4045525
5059,0.05966651,0.3623371,-1.1841204,1.2383171,1.6636165,0.5709033
5060,-0.20160048,1.5315659,-1.1749362,1.9303287,0.76170015,0.7565703
5061,-0.12198134,1.3366597,-1.2346333,1.8196094,0.76170015,1.9302423
5062,-0.09356909,1.1826015,-1.0789026,1.6008052,0.76170015,0.31586295
5063,0.18717232,0.21380055,-1.4993079,1.514475,0.76170015,1.8898952
5064,0.21448493,-1.5315659,1.1749362,1.9303287,0.7565703,0.76170015
5065,-0.5628946,-0.19490626,-0.05969715,0.20384356,0.7565703,1.9302423
5066,-0.3138646,-0.34896454,0.09603351,0.3619374,0.7565703,0.31586295
5067,0.2627363,-1.3177655,-0.3243717,1.3571008,0.7565703,1.8898952
5068,0.13485274,-1.3366597,1.2346333,1.8196094,1.9302423,0.76170015
5069,0.5764657,0.19490626,0.05969715,0.20384356,1.9302423,0.7565703
5070,-0.09636921,-0.15405826,0.15573066,0.21905704,1.9302423,0.31586295
5071,0.11563416,-1.1228591,-0.26467454,1.1536313,1.9302423,1.8898952
5072,0.10346157,-1.1826015,1.0789026,1.6008052,0.31586295,0.76170015
5073,0.30179822,0.34896454,-0.09603351,0.3619374,0.31586295,0.7565703
5074,0.091187984,0.15405826,-0.15573066,0.21905704,0.31586295,1.9302423
5075,0.044252764,-0.9688009,-0.4204052,1.0560851,0.31586295,1.8898952
5076,-0.18334727,-0.21380055,1.4993079,1.514475,1.8898952,0.76170015
5077,-0.25938252,1.3177655,0.3243717,1.3571008,1.8898952,0.7565703
5078,-0.1152786,1.1228591,0.26467454,1.1536313,1.8898952,1.9302423
5079,-0.050763965,0.9688009,0.4204052,1.0560851,1.8898952,0.31586295
5080,1.0383152,-2.265576,-0.7716626,2.3933861,1.0368123,0.22523905
5081,0.5510816,-0.7580657,-1.639612,1.806375,1.0368123,0.6882338
5082,0.12282446,-0.52287316,-1.0434958,1.1671674,1.0368123,0.29887703
5083,-0.032596067,0.8678659,-0.7515446,1.1480464,1.0368123,0.25347793
5084,-1.0206352,2.265576,0.7716626,2.3933861,0.22523905,1.0368123
5085,-0.23140474,1.5075102,-0.86794937,1.7395182,0.22523905,0.6882338
5086,-0.42007437,1.7427027,-0.2718332,1.7637761,0.22523905,0.29887703
5087,-1.3250285,3.133442,0.020117968,3.1335065,0.22523905,0.25347793
5088,-0.5396005,0.7580657,1.639612,1.806375,0.6882338,1.0368123
5089,0.24308151,-1.5075102,0.86794937,1.7395182,0.6882338,0.22523905
5090,0.22334516,0.23519254,0.5961161,0.64083534,0.6882338,0.29887703
5091,-0.6512571,1.6259316,0.88806736,1.8526514,0.6882338,0.25347793
5092,-0.12218507,0.52287316,1.0434958,1.1671674,0.29887703,1.0368123
5093,0.42879462,-1.7427027,0.2718332,1.7637761,0.29887703,0.22523905
5094,-0.22867233,-0.23519254,-0.5961161,0.64083534,0.29887703,0.6882338
5095,-0.3000118,1.3907391,0.29195118,1.4210527,0.29887703,0.25347793
5096,0.027016543,-0.8678659,0.7515446,1.1480464,0.25347793,1.0368123
5097,1.359235,-3.133442,-0.020117968,3.1335065,0.25347793,0.22523905
5098,0.6626064,-1.6259316,-0.88806736,1.8526514,0.25347793,0.6882338
5099,0.3029824,-1.3907391,-0.29195118,1.4210527,0.25347793,0.29887703
5100,-0.24264127,-0.16006231,-0.564662,0.5869098,0.8087747,6.004071
5101,0.37059557,0.41689506,0.28570977,0.5054024,0.8087747,0.39553887
5102,0.38887265,0.23964843,-0.048662424,0.24453917,0.8087747,0.5824776
5103,0.057022855,0.38232866,-0.37886006,0.5382473,0.8087747,1.2815896
5104,0.24103275,0.16006231,0.564662,0.5869098,6.004071,0.8087747
5105,-0.03202839,0.57695735,0.8503717,1.0276244,6.004071,0.39553887
5106,0.24851313,0.39971074,0.51599956,0.6527053,6.004071,0.5824776
5107,0.3038782,0.54239094,0.18580192,0.5733326,6.004071,1.2815896
5108,-0.36854705,-0.41689506,-0.28570977,0.5054024,0.39553887,0.8087747
5109,0.02742069,-0.57695735,-0.8503717,1.0276244,0.39553887,6.004071
5110,-0.41692185,-0.17724663,-0.3343722,0.37844566,0.39553887,0.5824776
5111,-0.15257594,-0.034566402,-0.66456985,0.6654682,0.39553887,1.2815896
5112,-0.3862829,-0.23964843,0.048662424,0.24453917,0.5824776,0.8087747
5113,-0.24560247,-0.39971074,-0.51599956,0.6527053,0.5824776,6.004071
5114,0.41677034,0.17724663,0.3343722,0.37844566,0.5824776,0.39553887
5115,-0.09671024,0.14268023,-0.33019763,0.3597056,0.5824776,1.2815896
5116,-0.061061956,-0.38232866,0.37886006,0.5382473,1.2815896,0.8087747
5117,-0.3076622,-0.54239094,-0.18580192,0.5733326,1.2815896,6.004071
5118,0.15158331,0.034566402,0.66456985,0.6654682,1.2815896,0.39553887
5119,0.10477114,-0.14268023,0.33019763,0.3597056,1.2815896,0.5824776
5120,0.0015673744,-0.005156994,0.98308486,0.9830984,0.64464676,0.4469471
5121,0.017283792,-0.7936206,0.8291223,1.147727,0.64464676,3.0817337
5122,-0.6075157,0.2761078,2.155019,2.1726348,0.64464676,1.1511108
5123,-0.014688376,-0.3973317,0.9833596,1.0605983,0.64464676,1.0584334
5124,-0.002505007,0.005156994,-0.98308486,0.9830984,0.4469471,0.64464676
5125,-0.12788853,-0.7884636,-0.15396255,0.80335504,0.4469471,3.0817337
5126,-0.12409112,0.28126478,1.1719341,1.2052135,0.4469471,1.1511108
5127,-0.37678528,-0.39217472,0.0002747178,0.3921748,0.4469471,1.0584334
5128,-0.017295618,0.7936206,-0.8291223,1.147727,3.0817337,0.64464676
5129,0.12890744,0.7884636,0.15396255,0.80335504,3.0817337,0.4469471
5130,-0.5220543,1.0697284,1.3258967,1.70362,3.0817337,1.1511108
5131,0.41526657,0.39628887,0.15423727,0.42524582,3.0817337,1.0584334
5132,0.6285167,-0.2761078,-2.155019,2.1726348,1.1511108,0.64464676
5133,0.12206448,-0.28126478,-1.1719341,1.2052135,1.1511108,0.4469471
5134,0.52972245,-1.0697284,-1.3258967,1.70362,1.1511108,3.0817337
5135,0.25407073,-0.6734395,-1.1716595,1.3514092,1.1511108,1.0584334
5136,0.011515523,0.3973317,-0.9833596,1.0605983,1.0584334,0.64464676
5137,0.36575532,0.39217472,-0.0002747178,0.3921748,1.0584334,0.4469471
5138,-0.41943532,-0.39628887,-0.15423727,0.42524582,1.0584334,3.0817337
5139,-0.25121012,0.6734395,1.1716595,1.3514092,1.0584334,1.1511108
5140,0.5913179,-2.5875912,1.6786568,3.084399,4.5023985,5.8400574
5141,0.017481899,-0.81242955,1.0112011,1.2971389,4.5023985,0.5689715
5142,-0.43182826,1.1479801,1.0649308,1.5658659,4.5023985,3.8970118
5143,-0.08219658,-0.2523737,1.2125143,1.2385005,4.5023985,1.2780769
5144,-0.5655374,2.5875912,-1.6786568,3.084399,5.8400574,4.5023985
5145,-0.37652797,1.7751617,-0.66745573,1.8964958,5.8400574,0.5689715
5146,-1.4071324,3.7355714,-0.6137261,3.785651,5.8400574,3.8970118
5147,-0.71590424,2.3352175,-0.4661426,2.3812873,5.8400574,1.2780769
5148,-0.014735974,0.81242955,-1.0112011,1.2971389,0.5689715,4.5023985
5149,0.39278102,-1.7751617,0.66745573,1.8964958,0.5689715,5.8400574
5150,-0.60943156,1.9604096,0.053729653,1.9611458,0.5689715,3.8970118
5151,0.28756735,0.56005585,0.20131314,0.59513825,0.5689715,1.2780769
5152,0.44092524,-1.1479801,-1.0649308,1.5658659,3.8970118,4.5023985
5153,1.5388637,-3.7355714,0.6137261,3.785651,3.8970118,5.8400574
5154,0.61984265,-1.9604096,-0.053729653,1.9611458,3.8970118,0.5689715
5155,0.2395294,-1.4003538,0.14758348,1.4081092,3.8970118,1.2780769
5156,0.07898477,0.2523737,-1.2125143,1.2385005,1.2780769,4.5023985
5157,0.736183,-2.3352175,0.4661426,2.3812873,1.2780769,5.8400574
5158,-0.29257238,-0.56005585,-0.20131314,0.59513825,1.2780769,0.5689715
5159,-0.23692113,1.4003538,-0.14758348,1.4081092,1.2780769,3.8970118
5160,-1.0308932,2.693219,-0.06431115,2.6939867,2.2931914,2.7954524
5161,-0.62272376,1.4547861,1.080461,1.8121254,2.2931914,0.52507
5162,0.28273547,0.44760147,0.42927706,0.62018216,2.2931914,7.5395813
5163,-1.2842293,2.6395102,0.84736764,2.7721915,2.2931914,0.7229593
5164,1.0496632,-2.693219,0.06431115,2.6939867,2.7954524,2.2931914
5165,0.112857506,-1.2384329,1.144772,1.6864812,2.7954524,0.52507
5166,0.6766317,-2.2456176,0.4935882,2.2992234,2.7954524,7.5395813
5167,0.029840196,-0.05370879,0.9116788,0.91325945,2.7954524,0.7229593
5168,0.6324904,-1.4547861,-1.080461,1.8121254,0.52507,2.2931914
5169,-0.104563445,1.2384329,-1.144772,1.6864812,0.52507,2.7954524
5170,0.15934746,-1.0071846,-0.6511839,1.1993587,0.52507,7.5395813
5171,-0.114445515,1.1847241,-0.23309332,1.2074368,0.52507,0.7229593
5172,-0.26377112,-0.44760147,-0.42927706,0.62018216,7.5395813,2.2931914
5173,-0.62990695,2.2456176,-0.4935882,2.2992234,7.5395813,2.7954524
5174,-0.15985715,1.0071846,0.6511839,1.1993587,7.5395813,0.52507
5175,-0.7963161,2.1919088,0.41809058,2.2314265,7.5395813,0.7229593
5176,1.3161764,-2.6395102,-0.84736764,2.7721915,0.7229593,2.2931914
5177,-0.032406863,0.05370879,-0.9116788,0.91325945,0.7229593,2.7954524
5178,0.11432291,-1.1847241,0.23309332,1.2074368,0.7229593,0.52507
5179,0.8736079,-2.1919088,-0.41809058,2.2314265,0.7229593,7.5395813
5180,0.31750757,0.5772284,-2.0808828,2.1594596,5.657978,1.818722
5181,0.30021173,0.072919846,-1.7345018,1.7360339,5.657978,0.48168573
5182,-0.13635267,1.2516737,-0.79703224,1.483896,5.657978,2.1523213
5183,-0.028231047,1.3836696,-1.7849829,2.258474,5.657978,0.5754503
5184,-0.2962462,-0.5772284,2.0808828,2.1594596,1.818722,5.657978
5185,-0.09975265,-0.5043086,0.34638095,0.6118063,1.818722,0.48168573
5186,-0.31499618,0.6744453,1.2838506,1.4502237,1.818722,2.1523213
5187,0.0943486,0.8064412,0.29589987,0.85901344,1.818722,0.5754503
5188,-0.3111807,-0.072919846,1.7345018,1.7360339,0.48168573,5.657978
5189,0.09938595,0.5043086,-0.34638095,0.6118063,0.48168573,1.818722
5190,-0.39205545,1.1787539,0.9374696,1.506091,0.48168573,2.1523213
5191,-0.19279163,1.3107498,-0.05048108,1.3117214,0.48168573,0.5754503
5192,0.14136422,-1.2516737,0.79703224,1.483896,2.1523213,5.657978
5193,0.31580028,-0.6744453,-1.2838506,1.4502237,2.1523213,1.818722
5194,0.39803624,-1.1787539,-0.9374696,1.506091,2.1523213,0.48168573
5195,-0.00046860985,0.13199592,-0.9879507,0.9967294,2.1523213,0.5754503
5196,0.050092816,-1.3836696,1.7849829,2.258474,0.5754503,5.657978
5197,-0.09738557,-0.8064412,-0.29589987,0.85901344,0.5754503,1.818722
5198,0.1951725,-1.3107498,0.05048108,1.3117214,0.5754503,0.48168573
5199,-0.0054857247,-0.13199592,0.9879507,0.9967294,0.5754503,2.1523213
5200,-0.9824438,2.8752866,-0.64130616,2.9459374,0.13174793,4.4718237
5201,-0.38300374,1.8474727,-0.87582064,2.044558,0.13174793,0.89464986
5202,0.84788036,-0.8717219,-2.1028533,2.2763767,0.13174793,1.8485411
5203,-0.007761105,0.9973433,-0.090622425,1.001452,0.13174793,0.36302218
5204,1.0121716,-2.8752866,0.64130616,2.9459374,4.4718237,0.13174793
5205,0.043660283,-1.0278139,-0.23451447,1.0542289,4.4718237,0.89464986
5206,2.256348,-3.7470086,-1.4615471,4.021964,4.4718237,1.8485411
5207,0.45191404,-1.8779433,0.55068374,1.9570191,4.4718237,0.36302218
5208,0.39882097,-1.8474727,0.87582064,2.044558,0.89464986,0.13174793
5209,-0.048640694,1.0278139,0.23451447,1.0542289,0.89464986,4.4718237
5210,1.5137243,-2.7191947,-1.2270327,2.9832246,0.89464986,1.8485411
5211,0.02518512,-0.85012937,0.7851982,1.1572624,0.89464986,0.36302218
5212,-0.82654905,0.8717219,2.1028533,2.2763767,1.8485411,0.13174793
5213,-2.2121131,3.7470086,1.4615471,4.021964,1.8485411,4.4718237
5214,-1.4768715,2.7191947,1.2270327,2.9832246,1.8485411,0.89464986
5215,-1.3023916,1.8690653,2.0122309,2.7463574,1.8485411,0.36302218
5216,0.007311418,-0.9973433,0.090622425,1.001452,0.36302218,0.13174793
5217,-0.44907135,1.8779433,-0.55068374,1.9570191,0.36302218,4.4718237
5218,-0.027744386,0.85012937,-0.7851982,1.1572624,0.36302218,0.89464986
5219,1.3341393,-1.8690653,-2.0122309,2.7463574,0.36302218,1.8485411
5220,0.39174277,0.39675903,0.2701019,0.47997165,1.6737796,1.115606
5221,-0.037877977,-0.5447302,0.5127313,0.74808043,1.6737796,0.6081465
5222,-0.022923864,0.9383588,-0.48462152,1.0561132,1.6737796,0.6793136
5223,-0.058726385,-0.5330486,0.43418235,0.6874992,1.6737796,0.8437589
5224,-0.38909996,-0.39675903,-0.2701019,0.47997165,1.115606,1.6737796
5225,-0.010004428,-0.9414892,0.24262941,0.97225046,1.115606,0.6081465
5226,-0.0012391214,0.54159975,-0.7547234,0.9289444,1.115606,0.6793136
5227,-0.024742223,-0.92980766,0.16408044,0.9441741,1.115606,0.8437589
5228,0.0360497,0.5447302,-0.5127313,0.74808043,0.6081465,1.6737796
5229,0.005799813,0.9414892,-0.24262941,0.97225046,0.6081465,1.115606
5230,-0.21024849,1.483089,-0.99735284,1.7872508,0.6081465,0.6793136
5231,-0.32975414,0.011681557,-0.07854897,0.07941284,0.6081465,0.8437589
5232,0.02063226,-0.9383588,0.48462152,1.0561132,0.6793136,1.6737796
5233,-0.0030320755,-0.54159975,0.7547234,0.9289444,0.6793136,1.115606
5234,0.21788064,-1.483089,0.99735284,1.7872508,0.6793136,0.6081465
5235,0.22292541,-1.4714074,0.9188039,1.7347162,0.6793136,0.8437589
5236,0.06237553,0.5330486,-0.43418235,0.6874992,0.8437589,1.6737796
5237,0.022956274,0.92980766,-0.16408044,0.9441741,0.8437589,1.115606
5238,0.3238357,-0.011681557,0.07854897,0.07941284,0.8437589,0.6081465
5239,-0.2125579,1.4714074,-0.9188039,1.7347162,0.8437589,0.6793136
5240,-0.5886201,1.7864528,0.4039321,1.8315498,3.3152306,3.5383785
5241,-0.7757511,1.607436,1.2192128,2.017506,3.3152306,0.38955587
5242,0.09607991,0.70456624,0.49257612,0.8596772,3.3152306,0.6851075
5243,-2.1675093,3.3958802,1.8510902,3.867627,3.3152306,0.32872066
5244,0.5985435,-1.7864528,-0.4039321,1.8315498,3.5383785,3.3152306
5245,0.045982994,-0.17901683,0.8152807,0.8347033,3.5383785,0.38955587
5246,0.057928465,-1.0818865,0.08864403,1.0855119,3.5383785,0.6851075
5247,-0.8834721,1.6094275,1.4471581,2.164376,3.5383785,0.32872066
5248,0.7936414,-1.607436,-1.2192128,2.017506,0.38955587,3.3152306
5249,-0.047409277,0.17901683,-0.8152807,0.8347033,0.38955587,3.5383785
5250,0.13022022,-0.9028697,-0.72663665,1.158954,0.38955587,0.6851075
5251,-0.66135633,1.7884443,0.6318774,1.8967873,0.38955587,0.32872066
5252,-0.10166991,-0.70456624,-0.49257612,0.8596772,0.6851075,3.3152306
5253,-0.059544977,1.0818865,-0.08864403,1.0855119,0.6851075,3.5383785
5254,-0.12923925,0.9028697,0.72663665,1.158954,0.6851075,0.38955587
5255,-1.5172689,2.691314,1.3585141,3.0147521,0.6851075,0.32872066
5256,2.2104535,-3.3958802,-1.8510902,3.867627,0.32872066,3.3152306
5257,0.89885557,-1.6094275,-1.4471581,2.164376,0.32872066,3.5383785
5258,0.6741105,-1.7884443,-0.6318774,1.8967873,0.32872066,0.38955587
5259,1.5458777,-2.691314,-1.3585141,3.0147521,0.32872066,0.6851075
5260,-0.008815853,-0.4583217,0.59356356,0.7499177,0.18575758,0.52942777
5261,0.54013175,-0.45118475,-1.8533235,1.9074526,0.18575758,2.1770356
5262,0.07262516,0.011013269,-1.1614544,1.1615067,0.18575758,0.5907753
5263,0.30288664,0.19754195,0.4814701,0.52041936,0.18575758,1.3569419
5264,0.0043774378,0.4583217,-0.59356356,0.7499177,0.52942777,0.18575758
5265,0.65728706,0.007136941,-2.446887,2.4468975,0.52942777,2.1770356
5266,0.22666132,0.46933496,-1.755018,1.8166903,0.52942777,0.5907753
5267,0.17589578,0.65586364,-0.11209345,0.6653736,0.52942777,1.3569419
5268,-0.5250064,0.45118475,1.8533235,1.9074526,2.1770356,0.18575758
5269,-0.6387952,-0.007136941,2.446887,2.4468975,2.1770356,0.52942777
5270,0.111809835,0.46219802,0.691869,0.8320515,2.1770356,0.5907753
5271,-0.8459421,0.6487267,2.3347936,2.4232433,2.1770356,1.3569419
5272,-0.07264883,-0.011013269,1.1614544,1.1615067,0.5907753,0.18575758
5273,-0.22065416,-0.46933496,1.755018,1.8166903,0.5907753,0.52942777
5274,-0.112765685,-0.46219802,-0.691869,0.8320515,0.5907753,2.1770356
5275,-0.33691758,0.18652868,1.6429245,1.6534793,0.5907753,1.3569419
5276,-0.30499065,-0.19754195,-0.4814701,0.52041936,1.3569419,0.18575758
5277,-0.17336081,-0.65586364,0.11209345,0.6653736,1.3569419,0.52942777
5278,0.86899805,-0.6487267,-2.3347936,2.4232433,1.3569419,2.1770356
5279,0.3451162,-0.18652868,-1.6429245,1.6534793,1.3569419,0.5907753
5280,-0.82697296,2.5600877,-0.53762525,2.61593,4.498902,1.9804149
5281,-0.8824614,2.413899,0.055803448,2.4145439,4.498902,1.6911737
5282,-0.94222337,2.6258123,-0.17206156,2.6314437,4.498902,0.199423
5283,-0.47031528,0.7081617,1.5515516,1.7055221,4.498902,6.272882
5284,0.84555316,-2.5600877,0.53762525,2.61593,1.9804149,4.498902
5285,0.10554139,-0.14618886,0.59342873,0.61117005,1.9804149,1.6911737
5286,0.34296036,0.06572449,0.3655637,0.371425,1.9804149,0.199423
5287,0.1533607,-1.8519261,2.089177,2.7918258,1.9804149,6.272882
5288,0.90808785,-2.413899,-0.055803448,2.4145439,1.6911737,4.498902
5289,-0.10968565,0.14618886,-0.59342873,0.61117005,1.6911737,1.9804149
5290,0.069909036,0.21191335,-0.22786501,0.31117475,1.6911737,0.199423
5291,0.22711566,-1.7057372,1.4957482,2.2686565,1.6911737,6.272882
5292,0.9864035,-2.6258123,0.17206156,2.6314437,0.199423,4.498902
5293,-0.33898643,-0.06572449,-0.3655637,0.371425,0.199423,1.9804149
5294,-0.07083889,-0.21191335,0.22786501,0.31117475,0.199423,1.6911737
5295,0.27415037,-1.9176506,1.7236131,2.5784154,0.199423,6.272882
5296,0.46043968,-0.7081617,-1.5515516,1.7055221,6.272882,4.498902
5297,-0.13333784,1.8519261,-2.089177,2.7918258,6.272882,1.9804149
5298,-0.2098841,1.7057372,-1.4957482,2.2686565,6.272882,1.6911737
5299,-0.2468575,1.9176506,-1.7236131,2.5784154,6.272882,0.199423
5300,-0.19973184,1.5131061,-1.134579,1.8912323,2.4257922,1.0879498
5301,1.2346029,-0.69074017,-3.0257564,3.1035986,2.4257922,1.1054707
5302,0.21535167,-0.6052352,-1.154516,1.3035401,2.4257922,0.46040446
5303,0.01343068,0.6434244,-1.0557163,1.236338,2.4257922,0.2924995
5304,0.21248329,-1.5131061,1.134579,1.8912323,1.0879498,2.4257922
5305,1.4761477,-2.2038462,-1.8911773,2.9040473,1.0879498,1.1054707
5306,0.7167682,-2.1183414,-0.019936949,2.1184354,1.0879498,0.46040446
5307,-0.06723397,-0.8696817,0.07886271,0.87325,1.0879498,0.2924995
5308,-1.1966515,0.69074017,3.0257564,3.1035986,1.1054707,2.4257922
5309,-1.4420352,2.2038462,1.8911773,2.9040473,1.1054707,1.0879498
5310,-0.41237348,0.08550492,1.8712403,1.8731928,1.1054707,0.46040446
5311,-0.9862658,1.3341646,1.97004,2.3792968,1.1054707,0.2924995
5312,-0.2124569,0.6052352,1.154516,1.3035401,0.46040446,2.4257922
5313,-0.7007391,2.1183414,0.019936949,2.1184354,0.46040446,1.0879498
5314,0.42516914,-0.08550492,-1.8712403,1.8731928,0.46040446,1.1054707
5315,-0.17273976,1.2486596,0.09879966,1.2525623,0.46040446,0.2924995
5316,-0.0165356,-0.6434244,1.0557163,1.236338,0.2924995,2.4257922
5317,0.06717729,0.8696817,-0.07886271,0.87325,0.2924995,1.0879498
5318,1.009904,-1.3341646,-1.97004,2.3792968,0.2924995,1.1054707
5319,0.17273927,-1.2486596,-0.09879966,1.2525623,0.2924995,0.46040446
5320,-0.5542299,1.9728475,-0.26148796,1.9901013,0.43526646,4.901864
5321,0.145951,-1.2473919,0.37049568,1.3012508,0.43526646,2.5418396
5322,0.3262689,-0.4881125,-1.4255574,1.5068071,0.43526646,7.484408
5323,-0.051252153,0.16068265,-0.818944,0.83455867,0.43526646,0.4835577
5324,0.5591441,-1.9728475,0.26148796,1.9901013,4.901864,0.43526646
5325,1.2281771,-3.2202396,0.63198364,3.2816684,4.901864,2.5418396
5326,1.3146412,-2.46096,-1.1640694,2.7223852,4.901864,7.484408
5327,0.665319,-1.8121649,-0.557456,1.8959692,4.901864,0.4835577
5328,-0.14563447,1.2473919,-0.37049568,1.3012508,2.5418396,0.43526646
5329,-1.1812414,3.2202396,-0.63198364,3.2816684,2.5418396,4.901864
5330,0.1695514,0.7592795,-1.796053,1.9499518,2.5418396,7.484408
5331,-0.15634406,1.4080746,-1.1894397,1.8432149,2.5418396,0.4835577
5332,-0.29839805,0.4881125,1.4255574,1.5068071,7.484408,0.43526646
5333,-1.228523,2.46096,1.1640694,2.7223852,7.484408,4.901864
5334,-0.12669079,-0.7592795,1.796053,1.9499518,7.484408,2.5418396
5335,0.076499276,0.6487951,0.6066134,0.8882088,7.484408,0.4835577
5336,0.048457365,-0.16068265,0.818944,0.83455867,0.4835577,0.43526646
5337,-0.65103304,1.8121649,0.557456,1.8959692,0.4835577,4.901864
5338,0.16347452,-1.4080746,1.1894397,1.8432149,0.4835577,2.5418396
5339,-0.07935776,-0.6487951,-0.6066134,0.8882088,0.4835577,7.484408
5340,-0.8468497,0.5959842,2.385241,2.4585712,2.365111,0.73864335
5341,-1.4176987,1.6531312,2.500677,2.997704,2.365111,0.8466293
5342,-0.20835905,-0.44991708,1.7085104,1.7667578,2.365111,0.9471433
5343,-0.49383467,0.8082802,1.5139906,1.7162415,2.365111,1.4992151
5344,0.8710258,-0.5959842,-2.385241,2.4585712,0.73864335,2.365111
5345,-0.0469133,1.057147,0.11543584,1.0634309,0.73864335,0.8466293
5346,0.195633,-1.0459013,-0.67673075,1.2457423,0.73864335,0.9471433
5347,-0.026944328,0.21229601,-0.8712505,0.89674246,0.73864335,1.4992151
5348,1.4561362,-1.6531312,-2.500677,2.997704,0.8466293,2.365111
5349,0.048532117,-1.057147,-0.11543584,1.0634309,0.8466293,0.73864335
5350,0.93832326,-2.1030483,-0.7921666,2.247296,0.8466293,0.9471433
5351,0.2306187,-0.844851,-0.98668635,1.2989701,0.8466293,1.4992151
5352,0.21504709,0.44991708,-1.7085104,1.7667578,0.9471433,2.365111
5353,-0.19533077,1.0459013,0.67673075,1.2457423,0.9471433,0.73864335
5354,-0.9253315,2.1030483,0.7921666,2.247296,0.9471433,0.8466293
5355,-0.15362115,1.2581973,-0.19451976,1.2731451,0.9471433,1.4992151
5356,0.5055892,-0.8082802,-1.5139906,1.7162415,1.4992151,2.365111
5357,0.024175454,-0.21229601,0.8712505,0.89674246,1.4992151,0.73864335
5358,-0.22931212,0.844851,0.98668635,1.2989701,1.4992151,0.8466293
5359,0.15626507,-1.2581973,0.19451976,1.2731451,1.4992151,0.9471433
5360,0.38437206,-2.2344596,1.8884764,2.925603,0.20224646,1.5837603
5361,-0.32364225,-1.2121196,2.8224027,3.0716755,0.20224646,0.8109839
5362,-0.6465233,-1.6155808,4.166347,4.4686184,0.20224646,0.2632403
5363,0.5964912,-2.4623291,1.4550366,2.8601043,0.20224646,1.160645
5364,-0.34236398,2.2344596,-1.8884764,2.925603,1.5837603,0.20224646
5365,-0.2979134,1.02234,0.93392634,1.3847014,1.5837603,0.8109839
5366,-0.8062904,0.61887884,2.277871,2.3604462,1.5837603,0.2632403
5367,-0.34073192,-0.22786951,-0.43343973,0.4896882,1.5837603,1.160645
5368,0.364655,1.2121196,-2.8224027,3.0716755,0.8109839,0.20224646
